crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Papaya,38.66,95.71,335.05,41.83,7.26,87.4,80.1,60.6,7.5,High Risk,High,Rainfall Deviation
Papaya,26.92,82.07,78.75,30.16,5.74,105.1,84.2,63.6,96.3,Healthy,Low,Optimal Conditions
Papaya,18.37,96.65,280.68,44.52,7.26,135.6,80.8,26.2,17.8,High Risk,High,Rainfall Deviation
Papaya,35.05,51.57,120.0,19.4,7.35,32.1,45.0,46.3,85.7,Healthy,Low,Humidity Deviation
Papaya,31.26,68.7,132.03,19.58,6.73,60.5,41.8,88.1,98.0,Healthy,Low,Optimal Conditions
Papaya,19.47,53.46,45.63,31.69,7.11,54.7,69.2,29.3,68.2,At Risk,Moderate,Rainfall Deviation
Papaya,32.15,60.13,178.2,11.1,7.43,116.0,53.4,96.8,95.5,Healthy,Low,Optimal Conditions
Papaya,34.55,19.18,9.08,29.74,7.26,137.0,87.4,30.5,36.8,High Risk,High,Rainfall Deviation
Papaya,22.1,46.88,94.16,26.4,5.58,125.8,22.2,76.7,84.3,Healthy,Low,Humidity Deviation
Papaya,26.12,47.66,63.39,11.72,6.5,82.9,75.7,90.3,77.9,Healthy,Low,Humidity Deviation
Papaya,30.46,62.71,87.16,10.98,5.65,119.5,47.1,76.6,98.0,Healthy,Low,Optimal Conditions
Papaya,22.8,47.15,131.6,29.59,7.01,87.6,62.0,111.0,84.6,Healthy,Low,Humidity Deviation
Papaya,22.16,60.53,83.73,6.93,6.64,137.7,43.6,89.8,98.0,Healthy,Low,Optimal Conditions
Papaya,27.99,58.83,182.67,11.05,6.2,67.4,59.5,97.8,92.9,Healthy,Low,Rainfall Deviation
Papaya,31.43,76.43,156.11,23.33,5.86,23.5,16.0,26.4,98.0,Healthy,Low,Optimal Conditions
Papaya,27.54,64.65,126.8,19.97,6.5,110.8,33.4,116.1,98.0,Healthy,Low,Optimal Conditions
Papaya,29.16,79.67,144.66,19.88,6.26,29.3,29.5,115.5,98.0,Healthy,Low,Optimal Conditions
Papaya,23.5,71.86,120.03,5.94,6.41,95.9,28.6,28.1,98.0,Healthy,Low,Optimal Conditions
Papaya,8.72,21.89,259.96,34.3,6.07,84.9,47.0,115.3,5.0,High Risk,High,Temperature Deviation
Papaya,23.1,70.82,94.76,11.2,5.87,125.7,36.2,96.4,98.0,Healthy,Low,Optimal Conditions
Papaya,16.55,16.34,314.99,38.52,7.3,24.0,60.5,51.8,6.9,High Risk,High,Rainfall Deviation
Papaya,28.81,69.7,87.94,9.01,6.98,110.7,57.9,26.6,98.0,Healthy,Low,Optimal Conditions
Papaya,15.05,95.67,0.28,45.62,6.24,110.3,39.7,41.1,5.0,High Risk,High,Rainfall Deviation
Papaya,35.69,92.24,52.23,27.65,6.24,104.8,32.4,78.2,62.7,At Risk,Moderate,Humidity Deviation
Papaya,23.27,67.29,101.5,10.3,7.36,28.9,47.0,35.8,98.0,Healthy,Low,Optimal Conditions
Papaya,30.12,79.46,135.58,18.27,5.79,41.8,80.1,78.8,98.0,Healthy,Low,Optimal Conditions
Papaya,24.76,55.69,158.25,29.17,7.28,90.4,32.5,100.9,94.8,Healthy,Low,Humidity Deviation
Papaya,25.51,94.89,173.6,26.67,7.47,65.4,42.2,71.9,74.3,At Risk,Moderate,Humidity Deviation
Papaya,42.4,15.06,321.44,52.46,6.01,109.2,63.8,70.2,5.0,High Risk,High,Rainfall Deviation
Papaya,32.47,68.06,109.97,14.62,7.34,81.0,67.8,63.0,98.0,Healthy,Low,Optimal Conditions
Papaya,23.49,62.73,81.71,13.29,5.76,123.9,88.6,67.1,98.0,Healthy,Low,Optimal Conditions
Papaya,26.18,72.76,128.64,10.15,6.19,97.4,54.4,90.4,98.0,Healthy,Low,Optimal Conditions
Papaya,37.1,94.6,8.87,33.61,6.03,72.3,81.3,75.8,34.6,High Risk,High,Rainfall Deviation
Papaya,16.93,47.72,181.21,12.1,7.07,93.2,67.2,42.5,62.2,At Risk,Moderate,Temperature Deviation
Papaya,31.91,67.81,126.03,13.27,6.67,28.3,34.2,22.0,98.0,Healthy,Low,Optimal Conditions
Papaya,18.81,62.82,147.16,28.64,6.38,21.6,14.4,61.0,88.8,Healthy,Low,Temperature Deviation
Papaya,24.99,79.08,131.08,27.19,5.91,111.1,60.0,50.7,98.0,Healthy,Low,Optimal Conditions
Papaya,31.62,77.85,173.75,21.14,6.56,74.0,56.8,39.1,96.6,Healthy,Low,Optimal Conditions
Papaya,33.3,69.01,146.17,18.75,6.73,55.9,64.4,60.2,98.0,Healthy,Low,Optimal Conditions
Papaya,38.8,88.74,0.25,52.38,5.8,65.0,24.6,83.5,7.8,High Risk,High,Rainfall Deviation
Papaya,26.62,66.31,142.66,24.96,6.3,45.7,22.9,35.2,98.0,Healthy,Low,Optimal Conditions
Papaya,17.4,90.33,156.96,12.0,6.27,46.9,19.9,112.2,68.4,At Risk,Moderate,Temperature Deviation
Papaya,29.63,49.13,152.11,24.22,6.96,49.6,34.1,40.2,87.0,Healthy,Low,Humidity Deviation
Papaya,31.38,78.96,127.66,7.36,5.63,48.7,24.2,75.7,98.0,Healthy,Low,Optimal Conditions
Papaya,28.97,90.91,45.72,22.79,5.54,50.9,50.2,87.1,68.6,At Risk,Moderate,Humidity Deviation
Papaya,29.82,45.25,68.49,14.55,6.52,85.7,89.8,101.5,77.3,Healthy,Low,Humidity Deviation
Papaya,46.42,20.65,333.21,33.3,5.6,50.0,67.8,72.9,5.0,High Risk,High,Temperature Deviation
Papaya,26.92,75.04,156.37,18.12,5.5,46.2,26.6,58.4,98.0,Healthy,Low,Optimal Conditions
Papaya,38.54,87.97,70.11,13.88,6.17,77.3,30.5,64.9,65.5,At Risk,Moderate,Temperature Deviation
Papaya,28.66,68.57,114.73,12.36,7.48,86.8,67.9,58.8,98.0,Healthy,Low,Optimal Conditions
Papaya,33.0,74.85,126.59,10.05,6.02,50.2,50.3,106.9,98.0,Healthy,Low,Optimal Conditions
Papaya,34.71,97.92,322.25,48.69,5.84,108.4,72.9,24.5,9.8,High Risk,High,Rainfall Deviation
Papaya,27.55,72.75,131.0,15.02,6.93,80.7,56.0,15.9,98.0,Healthy,Low,Optimal Conditions
Papaya,27.98,74.91,144.71,15.93,6.47,53.8,45.6,16.0,98.0,Healthy,Low,Optimal Conditions
Papaya,19.22,61.27,54.81,29.75,5.9,46.7,63.1,25.8,79.3,Healthy,Low,Rainfall Deviation
Papaya,30.38,57.63,185.05,23.72,5.71,21.9,11.3,20.4,90.9,Healthy,Low,Rainfall Deviation
Papaya,40.17,18.93,0.92,50.18,5.54,114.5,63.7,52.7,5.0,High Risk,High,Rainfall Deviation
Papaya,25.92,70.49,88.69,17.67,6.46,25.2,54.2,112.7,98.0,Healthy,Low,Optimal Conditions
Papaya,23.48,67.74,138.85,14.07,6.42,139.1,24.9,101.3,98.0,Healthy,Low,Optimal Conditions
Papaya,24.16,65.91,149.85,11.66,6.29,78.9,60.5,59.5,98.0,Healthy,Low,Optimal Conditions
Papaya,43.25,90.78,2.88,28.03,7.35,131.3,10.6,68.2,13.1,High Risk,High,Temperature Deviation
Papaya,26.98,76.32,95.4,27.04,5.79,127.3,54.4,100.3,98.0,Healthy,Low,Optimal Conditions
Papaya,20.56,61.07,132.4,29.51,6.39,138.7,32.5,70.5,95.0,Healthy,Low,Temperature Deviation
Papaya,27.28,63.53,104.58,9.05,6.07,136.4,13.1,67.2,98.0,Healthy,Low,Optimal Conditions
Papaya,38.34,50.78,172.43,31.43,6.51,20.3,12.5,86.5,68.5,At Risk,Moderate,Temperature Deviation
Papaya,27.74,71.03,133.39,6.26,7.02,130.4,30.5,54.9,98.0,Healthy,Low,Optimal Conditions
Papaya,22.22,43.72,190.15,19.15,7.37,32.5,71.3,24.8,72.9,At Risk,Moderate,Humidity Deviation
Papaya,29.39,68.69,133.33,19.6,5.61,43.0,61.2,109.1,98.0,Healthy,Low,Optimal Conditions
Papaya,19.02,81.61,111.31,24.0,7.0,23.2,33.2,29.3,87.2,Healthy,Low,Temperature Deviation
Papaya,28.22,62.18,98.39,13.47,6.52,122.9,22.0,53.8,98.0,Healthy,Low,Optimal Conditions
Papaya,17.56,96.2,6.0,42.65,5.7,122.3,52.7,77.4,16.3,High Risk,High,Rainfall Deviation
Papaya,29.22,60.84,153.86,17.95,5.89,91.3,58.2,99.4,98.0,Healthy,Low,Optimal Conditions
Papaya,22.17,93.88,114.34,23.24,6.58,116.4,48.8,44.3,79.2,Healthy,Low,Humidity Deviation
Papaya,28.74,68.5,111.79,10.24,6.84,82.3,53.0,47.4,98.0,Healthy,Low,Optimal Conditions
Papaya,18.45,77.3,126.29,17.57,6.49,73.6,46.8,107.3,87.6,Healthy,Low,Temperature Deviation
Papaya,24.25,45.81,103.22,28.39,6.13,36.7,69.1,109.5,83.0,Healthy,Low,Humidity Deviation
Papaya,36.13,42.86,155.77,19.9,7.0,129.4,34.0,17.6,70.9,At Risk,Moderate,Humidity Deviation
Papaya,35.11,94.89,3.03,52.34,5.54,59.8,10.4,69.7,14.5,High Risk,High,Rainfall Deviation
Papaya,14.97,42.98,68.11,18.95,6.82,107.3,84.6,42.0,49.8,High Risk,High,Temperature Deviation
Papaya,21.71,46.81,134.5,23.77,6.53,28.3,56.5,23.3,83.2,Healthy,Low,Humidity Deviation
Papaya,27.5,54.72,144.42,27.85,6.33,110.7,33.6,91.1,93.7,Healthy,Low,Humidity Deviation
Papaya,16.02,48.32,115.34,30.0,5.65,89.6,85.1,82.6,65.1,At Risk,Moderate,Temperature Deviation
Papaya,39.0,95.45,4.06,56.58,6.65,82.8,66.5,118.8,5.0,High Risk,High,Rainfall Deviation
Papaya,23.6,65.9,152.32,11.17,7.09,44.4,49.5,28.4,98.0,Healthy,Low,Optimal Conditions
Papaya,25.15,70.99,142.43,19.08,6.07,109.2,80.8,28.1,98.0,Healthy,Low,Optimal Conditions
Papaya,23.74,85.55,134.05,14.26,6.96,114.3,16.0,119.0,91.7,Healthy,Low,Humidity Deviation
Papaya,29.03,71.87,107.68,13.17,6.67,111.3,62.9,61.9,98.0,Healthy,Low,Optimal Conditions
Papaya,22.3,73.04,118.22,19.48,5.7,28.7,24.5,54.6,98.0,Healthy,Low,Optimal Conditions
Papaya,27.57,66.79,159.96,19.5,6.23,115.1,29.3,21.1,98.0,Healthy,Low,Optimal Conditions
Papaya,22.35,74.72,107.38,17.36,7.25,56.7,33.1,47.3,98.0,Healthy,Low,Optimal Conditions
Papaya,18.72,86.21,119.54,13.01,5.64,113.7,42.1,63.9,79.2,Healthy,Low,Temperature Deviation
Papaya,40.28,16.24,369.29,58.27,7.28,62.4,29.7,81.0,5.0,High Risk,High,Rainfall Deviation
Papaya,27.95,73.45,112.53,19.58,6.94,132.1,82.6,28.8,98.0,Healthy,Low,Optimal Conditions
Papaya,40.46,52.94,151.94,28.62,6.13,85.8,10.8,118.6,65.7,At Risk,Moderate,Temperature Deviation
Papaya,37.21,44.21,117.11,16.83,7.27,35.8,10.3,16.6,68.2,At Risk,Moderate,Humidity Deviation
Papaya,23.37,71.08,115.87,14.09,5.89,110.5,58.8,38.2,98.0,Healthy,Low,Optimal Conditions
Papaya,30.62,73.61,124.99,19.69,5.76,78.6,59.9,119.4,98.0,Healthy,Low,Optimal Conditions
Papaya,26.96,98.0,105.58,26.97,6.75,38.0,84.6,96.6,73.0,At Risk,Moderate,Humidity Deviation
Papaya,27.62,61.35,132.72,6.88,6.8,100.6,36.0,114.6,98.0,Healthy,Low,Optimal Conditions
Papaya,31.94,42.68,105.11,10.36,6.93,127.4,69.1,58.7,79.2,Healthy,Low,Humidity Deviation
Papaya,37.75,97.21,156.61,23.86,6.11,115.4,35.7,22.5,59.2,At Risk,Moderate,Humidity Deviation
Papaya,26.9,78.16,113.26,6.35,5.89,85.3,24.2,21.7,98.0,Healthy,Low,Optimal Conditions
Papaya,19.5,59.0,174.1,28.79,7.04,65.1,27.4,25.5,86.5,Healthy,Low,Temperature Deviation
Papaya,33.61,94.6,306.91,59.19,5.74,68.0,32.0,29.1,16.4,High Risk,High,Rainfall Deviation
Papaya,38.9,12.53,1.47,39.46,7.04,126.4,48.1,48.9,9.4,High Risk,High,Rainfall Deviation
Papaya,17.37,95.71,73.12,12.28,5.59,36.5,26.2,58.7,57.2,At Risk,Moderate,Humidity Deviation
Papaya,38.99,92.56,169.44,23.61,6.53,138.0,45.0,48.3,58.8,At Risk,Moderate,Temperature Deviation
Papaya,18.66,51.99,78.31,21.4,5.52,32.4,73.1,55.9,77.9,Healthy,Low,Temperature Deviation
Papaya,31.91,66.05,110.9,19.62,5.53,106.6,85.9,21.7,98.0,Healthy,Low,Optimal Conditions
Papaya,40.38,16.87,6.27,37.03,6.15,30.7,34.3,118.7,9.2,High Risk,High,Rainfall Deviation
Papaya,19.7,95.58,370.97,27.9,5.81,94.9,45.1,73.9,28.6,High Risk,High,Rainfall Deviation
Papaya,42.27,19.16,5.57,51.35,6.51,24.5,41.6,57.2,5.0,High Risk,High,Temperature Deviation
Papaya,36.49,91.51,348.36,57.36,6.87,113.9,56.4,109.1,7.8,High Risk,High,Rainfall Deviation
Papaya,27.4,71.94,149.88,9.62,5.5,136.9,12.1,31.0,98.0,Healthy,Low,Optimal Conditions
Papaya,27.96,76.69,115.83,13.21,5.9,88.3,37.9,25.4,98.0,Healthy,Low,Optimal Conditions
Papaya,43.18,93.91,287.12,42.23,7.05,70.0,24.6,58.5,5.0,High Risk,High,Temperature Deviation
Papaya,26.22,85.9,80.86,21.78,5.9,54.0,49.0,86.2,91.2,Healthy,Low,Humidity Deviation
Papaya,31.67,76.21,101.91,13.4,6.2,42.9,74.5,119.1,98.0,Healthy,Low,Optimal Conditions
Papaya,30.29,47.51,127.65,16.61,5.74,61.8,32.6,23.5,85.0,Healthy,Low,Humidity Deviation
Papaya,45.52,95.84,9.07,46.64,7.29,129.6,18.1,15.9,5.0,High Risk,High,Temperature Deviation
Papaya,31.23,76.48,143.0,11.71,7.0,106.3,35.1,32.7,98.0,Healthy,Low,Optimal Conditions
Papaya,26.29,88.32,185.89,26.47,6.38,43.0,27.9,89.2,81.0,Healthy,Low,Humidity Deviation
Papaya,27.29,62.16,89.78,8.75,5.67,52.9,55.5,93.2,98.0,Healthy,Low,Optimal Conditions
Papaya,29.21,67.26,98.13,5.48,6.15,114.8,52.4,96.4,98.0,Healthy,Low,Optimal Conditions
Papaya,32.12,63.01,145.6,12.14,6.99,48.9,48.9,91.9,98.0,Healthy,Low,Optimal Conditions
Papaya,32.91,59.32,73.13,23.15,6.52,74.1,26.4,64.6,96.2,Healthy,Low,Optimal Conditions
Papaya,22.54,67.48,82.0,13.44,5.64,72.5,88.4,16.0,98.0,Healthy,Low,Optimal Conditions
Papaya,30.08,63.18,124.86,8.87,5.95,127.4,26.3,54.5,98.0,Healthy,Low,Optimal Conditions
Papaya,25.41,65.86,106.14,14.62,6.99,81.3,58.8,100.4,98.0,Healthy,Low,Optimal Conditions
Papaya,38.17,21.48,8.84,45.38,6.01,96.9,82.7,57.5,6.6,High Risk,High,Rainfall Deviation
Papaya,43.14,92.35,309.1,32.93,6.68,42.6,21.1,48.4,7.7,High Risk,High,Rainfall Deviation
Papaya,40.51,96.72,374.58,52.64,5.87,137.8,80.4,57.0,5.0,High Risk,High,Rainfall Deviation
Papaya,32.19,68.91,120.65,16.19,6.28,74.5,13.0,29.0,98.0,Healthy,Low,Optimal Conditions
Papaya,31.93,49.78,188.14,11.0,6.34,72.7,53.1,65.5,80.7,Healthy,Low,Humidity Deviation
Papaya,39.26,14.82,0.81,56.7,6.6,134.3,21.9,51.2,5.0,High Risk,High,Rainfall Deviation
Papaya,35.99,22.1,270.31,37.2,5.91,103.6,85.7,24.4,31.2,High Risk,High,Humidity Deviation
Papaya,24.85,70.18,116.16,15.9,6.97,88.7,57.3,103.4,98.0,Healthy,Low,Optimal Conditions
Papaya,22.15,64.26,82.83,10.9,6.22,31.8,70.4,73.1,98.0,Healthy,Low,Optimal Conditions
Papaya,31.11,73.36,95.33,19.74,5.85,112.6,87.5,91.2,98.0,Healthy,Low,Optimal Conditions
Papaya,33.37,97.26,56.75,21.64,7.29,35.0,66.3,26.9,63.9,At Risk,Moderate,Humidity Deviation
Papaya,30.21,71.2,134.26,19.45,7.44,129.8,49.6,50.8,98.0,Healthy,Low,Optimal Conditions
Papaya,28.91,69.07,159.56,13.03,6.16,96.3,13.5,26.6,98.0,Healthy,Low,Optimal Conditions
Papaya,31.47,54.66,73.13,10.22,6.03,134.3,82.8,27.1,90.6,Healthy,Low,Humidity Deviation
Papaya,17.62,14.06,298.71,55.26,7.13,45.2,44.3,33.0,5.0,High Risk,High,Rainfall Deviation
Papaya,18.46,41.55,169.88,27.37,6.59,137.3,28.8,111.6,63.0,At Risk,Moderate,Humidity Deviation
Papaya,28.38,69.12,109.83,19.44,6.04,101.0,74.3,35.7,98.0,Healthy,Low,Optimal Conditions
Papaya,46.32,92.55,244.77,35.01,5.59,86.2,76.9,87.5,15.0,High Risk,High,Temperature Deviation
Papaya,15.84,94.79,305.42,44.73,6.28,134.6,38.5,24.8,5.3,High Risk,High,Rainfall Deviation
Papaya,36.71,92.92,274.39,37.32,5.75,20.1,49.3,66.4,37.7,High Risk,High,Rainfall Deviation
Papaya,31.99,63.84,141.62,7.85,6.06,52.4,28.4,115.0,98.0,Healthy,Low,Optimal Conditions
Papaya,27.82,74.7,105.53,5.18,7.02,54.1,79.9,66.6,98.0,Healthy,Low,Optimal Conditions
Papaya,26.36,81.35,180.13,20.92,6.03,139.5,59.6,82.7,92.9,Healthy,Low,Rainfall Deviation
Papaya,39.39,55.5,132.26,26.63,6.93,28.7,30.2,100.9,73.0,At Risk,Moderate,Temperature Deviation
Papaya,11.17,24.54,5.48,30.9,7.3,110.5,16.5,110.9,5.0,High Risk,High,Temperature Deviation
Papaya,27.43,75.66,131.52,11.56,6.02,82.0,56.3,81.2,98.0,Healthy,Low,Optimal Conditions
Papaya,16.64,77.5,180.93,20.96,5.71,33.5,51.4,107.7,76.0,Healthy,Low,Temperature Deviation
Papaya,29.23,89.28,53.84,20.96,6.42,43.0,32.9,18.2,74.6,At Risk,Moderate,Humidity Deviation
Papaya,30.07,76.28,108.4,24.85,6.6,52.7,39.4,118.9,98.0,Healthy,Low,Optimal Conditions
Papaya,13.41,89.29,4.71,49.17,6.31,42.5,34.8,70.6,5.0,High Risk,High,Rainfall Deviation
Papaya,23.58,98.0,156.29,20.83,7.49,54.4,68.1,55.6,73.0,At Risk,Moderate,Humidity Deviation
Papaya,32.53,68.0,153.35,19.05,7.14,23.3,87.3,28.0,98.0,Healthy,Low,Optimal Conditions
Papaya,42.82,14.3,5.14,39.01,7.41,82.2,88.9,105.6,5.0,High Risk,High,Temperature Deviation
Papaya,37.92,48.12,139.1,29.73,6.7,64.8,71.8,89.8,70.1,At Risk,Moderate,Temperature Deviation
Papaya,22.71,82.42,64.32,27.71,7.07,43.9,46.3,102.7,89.5,Healthy,Low,Rainfall Deviation
Papaya,19.3,17.14,274.33,56.83,7.33,56.1,22.7,60.6,7.0,High Risk,High,Humidity Deviation
Papaya,22.53,79.56,157.75,10.28,7.14,46.8,43.4,91.3,98.0,Healthy,Low,Optimal Conditions
Papaya,21.74,92.14,195.44,13.6,5.75,30.5,68.5,39.8,72.0,At Risk,Moderate,Humidity Deviation
Papaya,27.06,74.17,104.36,12.24,5.89,71.5,38.7,60.6,98.0,Healthy,Low,Optimal Conditions
Papaya,30.46,76.79,193.3,12.52,5.75,96.7,21.5,95.7,91.7,Healthy,Low,Rainfall Deviation
Papaya,46.86,24.12,9.57,43.56,6.1,49.8,66.8,50.8,5.0,High Risk,High,Temperature Deviation
Papaya,40.34,38.96,182.11,11.48,6.4,82.9,27.2,71.8,43.9,High Risk,High,Temperature Deviation
Papaya,41.08,88.82,103.55,23.32,6.55,121.9,35.1,105.3,58.4,At Risk,Moderate,Temperature Deviation
Papaya,22.03,74.64,150.23,12.27,6.41,116.7,80.8,117.3,98.0,Healthy,Low,Optimal Conditions
Papaya,29.14,76.46,122.55,11.93,6.64,62.8,25.4,22.0,98.0,Healthy,Low,Optimal Conditions
Papaya,28.35,94.07,170.37,14.17,6.64,69.1,48.3,49.2,76.3,Healthy,Low,Humidity Deviation
Papaya,44.82,12.29,4.05,25.35,7.45,127.9,34.0,65.8,5.0,High Risk,High,Temperature Deviation
Papaya,33.47,47.64,161.41,25.56,6.71,49.0,68.8,112.6,84.8,Healthy,Low,Humidity Deviation
Papaya,37.36,12.24,315.97,47.28,7.02,103.5,27.4,45.6,5.0,High Risk,High,Rainfall Deviation
Papaya,33.05,70.44,158.09,11.74,6.61,114.7,73.8,39.3,98.0,Healthy,Low,Optimal Conditions
Papaya,23.17,76.11,143.51,6.22,6.01,74.0,53.3,69.9,98.0,Healthy,Low,Optimal Conditions
Papaya,11.57,14.95,7.86,40.49,6.3,23.1,64.3,70.9,5.0,High Risk,High,Temperature Deviation
Papaya,23.67,63.65,97.99,17.98,6.46,103.5,46.9,64.7,98.0,Healthy,Low,Optimal Conditions
Papaya,18.17,97.36,0.68,42.83,6.02,127.2,21.8,64.1,14.1,High Risk,High,Rainfall Deviation
Papaya,23.78,66.35,145.89,19.08,6.4,75.0,81.6,81.8,98.0,Healthy,Low,Optimal Conditions
Papaya,27.46,76.89,97.36,5.22,6.46,135.3,75.1,57.9,98.0,Healthy,Low,Optimal Conditions
Papaya,28.84,77.59,137.38,13.1,6.97,135.8,54.2,73.3,98.0,Healthy,Low,Optimal Conditions
Papaya,30.03,78.79,158.79,28.23,6.86,116.0,77.7,117.9,98.0,Healthy,Low,Optimal Conditions
Papaya,31.24,74.68,103.02,10.89,5.85,129.6,80.3,79.5,98.0,Healthy,Low,Optimal Conditions
Papaya,21.3,60.27,107.29,10.43,6.29,46.4,45.5,114.4,97.6,Healthy,Low,Optimal Conditions
Papaya,23.06,61.17,89.87,5.93,6.87,34.1,25.8,82.8,98.0,Healthy,Low,Optimal Conditions
Papaya,22.66,79.41,127.99,14.21,7.21,129.1,14.6,22.2,98.0,Healthy,Low,Optimal Conditions
Papaya,14.98,94.95,201.82,15.53,6.13,33.3,55.1,31.7,42.6,High Risk,High,Temperature Deviation
Papaya,46.24,22.16,4.0,39.16,7.43,37.6,79.2,48.8,5.0,High Risk,High,Temperature Deviation
Papaya,24.06,62.35,84.07,11.94,6.13,131.8,79.0,85.4,98.0,Healthy,Low,Optimal Conditions
Papaya,29.28,60.24,132.89,15.97,6.49,20.5,63.3,101.1,98.0,Healthy,Low,Optimal Conditions
Papaya,36.6,47.41,185.69,19.66,6.26,125.8,26.4,48.4,68.1,At Risk,Moderate,Humidity Deviation
Papaya,16.63,98.6,350.58,26.5,6.27,66.8,89.2,100.3,13.3,High Risk,High,Rainfall Deviation
Papaya,22.1,92.93,379.71,53.07,6.89,133.8,26.3,105.0,15.6,High Risk,High,Rainfall Deviation
Papaya,31.05,80.23,53.65,17.67,6.44,72.9,12.3,96.3,88.1,Healthy,Low,Rainfall Deviation
Papaya,38.06,96.1,316.83,40.13,6.07,118.3,80.3,91.8,12.7,High Risk,High,Rainfall Deviation
Papaya,24.77,74.26,84.6,10.87,7.02,90.2,68.7,75.2,98.0,Healthy,Low,Optimal Conditions
Papaya,27.8,75.46,98.43,19.45,5.91,21.7,72.2,112.5,98.0,Healthy,Low,Optimal Conditions
Papaya,23.86,64.48,130.23,13.69,6.74,20.9,22.6,40.5,98.0,Healthy,Low,Optimal Conditions
Papaya,26.84,98.0,48.11,24.74,5.62,99.0,73.6,78.5,59.0,At Risk,Moderate,Humidity Deviation
Papaya,25.96,76.1,114.56,8.83,7.37,96.5,74.5,17.6,98.0,Healthy,Low,Optimal Conditions
Papaya,27.51,71.75,95.2,12.47,6.87,61.5,65.3,55.9,98.0,Healthy,Low,Optimal Conditions
Papaya,25.73,48.64,160.3,22.61,7.04,35.9,79.7,48.8,86.3,Healthy,Low,Humidity Deviation
Papaya,29.88,77.19,108.3,12.91,6.32,25.1,70.3,113.9,98.0,Healthy,Low,Optimal Conditions
Papaya,23.73,70.1,152.38,14.09,5.92,86.4,36.1,17.5,98.0,Healthy,Low,Optimal Conditions
Papaya,42.47,88.7,2.05,52.98,7.12,77.3,78.6,64.2,5.0,High Risk,High,Rainfall Deviation
Papaya,27.87,52.0,136.79,23.54,5.66,39.1,88.1,79.9,90.4,Healthy,Low,Humidity Deviation
Papaya,28.6,64.82,157.89,10.83,5.78,93.6,21.0,69.4,98.0,Healthy,Low,Optimal Conditions
Papaya,12.9,93.57,3.27,40.58,7.23,78.7,44.8,70.3,5.8,High Risk,High,Rainfall Deviation
Papaya,28.18,62.71,157.44,5.51,6.47,45.2,14.7,83.4,98.0,Healthy,Low,Optimal Conditions
Papaya,17.28,91.74,367.14,26.28,6.65,51.3,19.5,78.5,25.9,High Risk,High,Rainfall Deviation
Papaya,28.74,60.3,109.3,17.98,6.8,124.1,69.2,90.6,98.0,Healthy,Low,Optimal Conditions
Papaya,41.46,22.41,389.38,45.91,6.06,102.0,66.8,35.6,5.0,High Risk,High,Rainfall Deviation
Papaya,27.07,74.98,133.32,12.14,6.81,51.5,28.6,40.2,98.0,Healthy,Low,Optimal Conditions
Papaya,30.29,79.72,104.72,18.95,6.71,47.0,10.9,91.0,98.0,Healthy,Low,Optimal Conditions
Papaya,18.58,89.07,78.65,15.87,7.01,90.1,31.4,53.6,73.8,At Risk,Moderate,Humidity Deviation
Papaya,39.28,64.0,78.29,16.27,6.57,116.4,80.2,90.9,78.1,Healthy,Low,Temperature Deviation
Papaya,35.3,86.54,76.57,30.14,7.2,86.3,69.0,49.6,83.5,Healthy,Low,Humidity Deviation
Papaya,19.47,98.0,212.45,14.78,5.63,59.7,49.1,24.7,51.0,At Risk,Moderate,Humidity Deviation
Papaya,33.66,74.75,150.0,19.57,6.26,102.5,24.7,72.9,98.0,Healthy,Low,Optimal Conditions
Papaya,23.93,61.97,126.38,19.25,5.74,80.3,65.0,67.1,98.0,Healthy,Low,Optimal Conditions
Papaya,22.07,97.31,368.77,54.35,5.85,29.2,66.8,15.1,9.0,High Risk,High,Rainfall Deviation
Papaya,25.2,91.35,163.21,15.76,7.26,84.3,48.3,96.1,82.2,Healthy,Low,Humidity Deviation
Papaya,29.01,98.0,194.2,13.05,6.6,136.3,68.8,117.2,64.5,At Risk,Moderate,Humidity Deviation
Papaya,29.34,54.02,166.43,15.18,7.1,131.6,73.4,66.8,91.2,Healthy,Low,Humidity Deviation
Papaya,44.81,95.97,5.85,39.49,6.34,128.8,69.5,80.1,5.0,High Risk,High,Temperature Deviation
Papaya,25.88,69.84,89.19,13.57,5.93,118.9,76.3,77.9,98.0,Healthy,Low,Optimal Conditions
Papaya,22.53,72.58,142.77,16.86,6.47,36.9,15.2,20.9,98.0,Healthy,Low,Optimal Conditions
Papaya,23.7,63.38,135.92,7.69,6.88,62.2,72.0,31.7,98.0,Healthy,Low,Optimal Conditions
Papaya,23.07,79.32,123.04,14.11,7.43,113.1,19.0,59.3,98.0,Healthy,Low,Optimal Conditions
Papaya,45.63,13.16,6.26,37.86,6.91,138.8,42.4,111.5,5.0,High Risk,High,Temperature Deviation
Papaya,31.89,54.12,66.91,23.83,6.83,113.6,24.9,80.0,87.2,Healthy,Low,Humidity Deviation
Papaya,25.87,69.66,118.5,14.59,6.62,95.8,88.4,100.1,98.0,Healthy,Low,Optimal Conditions
Papaya,28.4,64.59,121.51,15.68,5.63,36.5,10.6,54.8,98.0,Healthy,Low,Optimal Conditions
Papaya,29.32,52.15,160.71,18.16,7.31,129.4,41.0,38.3,90.4,Healthy,Low,Humidity Deviation
