crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Potato,5.87,91.98,162.1,51.23,5.59,33.2,31.3,42.3,5.0,High Risk,High,Temperature Deviation
Potato,23.98,90.77,93.37,29.43,5.9,93.1,80.0,100.8,83.8,Healthy,Low,Humidity Deviation
Potato,14.98,72.73,73.49,26.89,5.38,126.8,41.6,90.4,96.4,Healthy,Low,Optimal Conditions
Potato,32.62,93.48,1.47,38.48,4.51,93.6,12.4,67.9,6.1,High Risk,High,Temperature Deviation
Potato,33.51,93.4,167.0,32.61,5.16,109.9,24.2,40.8,15.1,High Risk,High,Temperature Deviation
Potato,21.76,72.36,84.72,8.21,6.22,91.6,39.3,61.0,98.0,Healthy,Low,Optimal Conditions
Potato,25.82,87.12,49.3,16.16,5.07,116.6,61.1,74.4,81.5,Healthy,Low,Humidity Deviation
Potato,23.34,63.82,89.75,19.5,6.32,139.1,62.1,37.8,98.0,Healthy,Low,Optimal Conditions
Potato,18.6,60.14,84.08,9.03,6.54,63.1,48.4,116.4,98.0,Healthy,Low,Optimal Conditions
Potato,21.77,75.1,61.05,12.51,5.38,112.6,59.8,65.0,98.0,Healthy,Low,Optimal Conditions
Potato,16.0,98.0,32.34,19.62,4.78,46.4,57.6,117.5,60.6,At Risk,Moderate,Humidity Deviation
Potato,21.5,70.79,74.92,5.97,4.86,126.0,42.8,79.5,98.0,Healthy,Low,Optimal Conditions
Potato,14.03,55.63,53.82,23.82,6.8,41.4,33.6,117.5,87.8,Healthy,Low,Temperature Deviation
Potato,16.18,62.95,51.32,19.85,5.2,130.8,89.7,78.0,98.0,Healthy,Low,Optimal Conditions
Potato,16.65,69.63,70.31,14.09,5.6,132.1,52.8,87.8,98.0,Healthy,Low,Optimal Conditions
Potato,6.18,21.71,3.21,25.23,5.82,70.1,73.7,72.0,5.0,High Risk,High,Temperature Deviation
Potato,4.78,15.82,163.93,41.27,6.02,70.6,11.5,118.5,5.0,High Risk,High,Temperature Deviation
Potato,22.23,66.51,73.75,10.83,5.36,22.6,38.8,108.4,98.0,Healthy,Low,Optimal Conditions
Potato,14.2,42.47,32.86,19.43,6.52,30.6,40.9,24.0,60.6,At Risk,Moderate,Humidity Deviation
Potato,16.04,60.19,69.01,17.14,5.97,96.2,51.5,101.1,98.0,Healthy,Low,Optimal Conditions
Potato,32.06,95.5,198.08,54.84,4.85,68.1,16.0,72.2,5.0,High Risk,High,Rainfall Deviation
Potato,24.57,45.58,81.39,17.36,6.24,115.0,25.2,91.8,80.4,Healthy,Low,Humidity Deviation
Potato,8.58,15.91,190.68,29.84,6.63,133.8,38.9,69.5,7.8,High Risk,High,Rainfall Deviation
Potato,22.62,96.56,47.63,18.11,6.19,83.5,40.6,62.3,73.5,At Risk,Moderate,Humidity Deviation
Potato,22.16,60.82,91.47,13.11,5.82,104.5,78.8,114.0,98.0,Healthy,Low,Optimal Conditions
Potato,27.3,51.5,133.04,22.79,4.77,75.1,73.0,17.9,63.4,At Risk,Moderate,Rainfall Deviation
Potato,16.54,74.62,75.06,10.53,4.76,107.9,35.7,42.9,98.0,Healthy,Low,Optimal Conditions
Potato,31.24,89.96,54.79,28.49,4.57,63.6,75.3,100.5,56.1,At Risk,Moderate,Temperature Deviation
Potato,3.39,88.21,7.38,39.76,5.61,25.4,38.9,94.4,10.7,High Risk,High,Temperature Deviation
Potato,21.72,67.39,71.16,13.46,6.88,33.1,12.6,78.8,98.0,Healthy,Low,Optimal Conditions
Potato,7.71,20.51,6.34,41.14,6.02,59.7,50.8,28.7,5.0,High Risk,High,Rainfall Deviation
Potato,23.78,84.58,33.34,31.08,6.64,29.4,67.6,51.5,81.5,Healthy,Low,Rainfall Deviation
Potato,10.81,90.61,156.14,39.02,4.61,43.9,82.6,25.1,37.4,High Risk,High,Rainfall Deviation
Potato,30.57,17.59,218.07,49.89,6.28,33.9,55.6,74.7,5.0,High Risk,High,Rainfall Deviation
Potato,15.81,57.86,72.23,31.01,6.88,103.9,50.8,34.2,96.8,Healthy,Low,Optimal Conditions
Potato,16.48,60.35,93.91,17.14,5.92,139.8,86.2,83.8,98.0,Healthy,Low,Optimal Conditions
Potato,23.82,94.83,52.34,10.34,6.7,32.1,21.2,92.1,77.8,Healthy,Low,Humidity Deviation
Potato,31.77,14.42,210.89,29.79,6.48,72.3,20.6,50.7,5.0,High Risk,High,Rainfall Deviation
Potato,24.05,55.87,55.37,24.48,5.58,101.5,46.1,50.0,94.8,Healthy,Low,Optimal Conditions
Potato,19.29,60.46,83.43,17.68,5.39,25.5,88.9,42.7,98.0,Healthy,Low,Optimal Conditions
Potato,18.96,74.77,64.7,13.62,5.54,34.1,36.4,91.1,98.0,Healthy,Low,Optimal Conditions
Potato,19.05,44.79,115.33,20.83,6.88,42.9,83.2,42.1,75.6,Healthy,Low,Humidity Deviation
Potato,19.51,72.3,61.55,13.34,6.52,50.9,56.4,50.6,98.0,Healthy,Low,Optimal Conditions
Potato,13.6,94.95,98.81,15.33,5.19,127.8,47.4,56.2,69.2,At Risk,Moderate,Humidity Deviation
Potato,21.21,47.21,84.85,23.89,4.81,79.0,62.4,75.8,84.7,Healthy,Low,Humidity Deviation
Potato,17.29,73.43,90.45,18.62,6.53,136.9,42.7,49.8,98.0,Healthy,Low,Optimal Conditions
Potato,19.6,73.03,90.77,9.01,5.78,99.4,54.1,43.8,98.0,Healthy,Low,Optimal Conditions
Potato,13.32,83.01,31.82,20.38,5.57,48.1,14.3,60.1,73.4,At Risk,Moderate,Rainfall Deviation
Potato,13.4,91.32,37.37,23.42,6.07,125.4,60.3,38.9,65.1,At Risk,Moderate,Humidity Deviation
Potato,11.4,81.27,54.25,30.74,4.92,55.1,22.2,98.2,82.0,Healthy,Low,Temperature Deviation
Potato,16.65,65.97,75.71,11.09,4.61,134.9,86.2,44.3,98.0,Healthy,Low,Optimal Conditions
Potato,15.69,85.75,119.73,30.27,4.8,39.6,36.7,111.1,82.4,Healthy,Low,Humidity Deviation
Potato,11.99,56.77,101.95,12.31,6.68,82.0,40.8,21.0,81.3,Healthy,Low,Temperature Deviation
Potato,23.23,60.42,73.73,18.97,5.49,71.4,56.3,63.6,98.0,Healthy,Low,Optimal Conditions
Potato,16.15,72.2,96.04,6.6,5.03,64.4,74.7,43.3,98.0,Healthy,Low,Optimal Conditions
Potato,32.31,21.62,7.82,27.14,5.72,36.1,75.6,55.0,7.2,High Risk,High,Temperature Deviation
Potato,29.5,52.7,114.8,18.18,6.05,89.1,41.5,47.2,63.3,At Risk,Moderate,Temperature Deviation
Potato,20.59,68.56,63.18,16.41,5.83,28.1,39.5,107.9,98.0,Healthy,Low,Optimal Conditions
Potato,9.3,40.5,33.12,20.82,5.67,29.3,30.9,115.1,41.3,High Risk,High,Temperature Deviation
Potato,18.44,60.72,57.44,15.49,5.42,74.2,22.6,86.6,98.0,Healthy,Low,Optimal Conditions
Potato,26.69,82.57,103.74,19.98,6.63,105.0,12.6,46.1,83.9,Healthy,Low,Temperature Deviation
Potato,8.0,20.45,219.2,45.82,5.78,20.5,54.4,112.9,5.0,High Risk,High,Rainfall Deviation
Potato,23.74,67.14,56.99,10.98,5.74,95.5,50.4,71.4,98.0,Healthy,Low,Optimal Conditions
Potato,18.03,66.21,99.35,9.43,6.74,56.6,17.7,41.0,98.0,Healthy,Low,Optimal Conditions
Potato,23.83,73.49,96.58,17.52,5.95,101.0,60.0,85.0,98.0,Healthy,Low,Optimal Conditions
Potato,19.27,71.85,51.8,12.24,6.65,79.1,54.2,36.2,98.0,Healthy,Low,Optimal Conditions
Potato,21.73,85.44,69.31,30.56,4.87,117.2,75.9,89.4,91.8,Healthy,Low,Humidity Deviation
Potato,21.34,77.78,71.28,11.2,5.61,29.9,81.4,106.3,98.0,Healthy,Low,Optimal Conditions
Potato,35.91,91.92,9.01,39.59,6.29,128.1,20.3,42.9,5.0,High Risk,High,Temperature Deviation
Potato,30.82,14.92,9.35,40.77,5.47,48.8,39.8,26.7,5.6,High Risk,High,Humidity Deviation
Potato,34.48,24.83,0.36,35.99,5.73,44.1,66.9,71.3,5.0,High Risk,High,Temperature Deviation
Potato,30.25,92.6,235.23,26.63,5.8,49.7,17.6,59.5,16.1,High Risk,High,Rainfall Deviation
Potato,31.4,95.04,186.54,43.11,4.99,93.3,74.8,76.5,5.0,High Risk,High,Rainfall Deviation
Potato,14.99,48.61,94.04,29.71,5.35,57.1,68.1,47.0,82.8,Healthy,Low,Humidity Deviation
Potato,18.99,74.43,66.35,14.44,6.15,108.0,81.8,60.4,98.0,Healthy,Low,Optimal Conditions
Potato,18.55,68.64,85.69,5.2,5.29,113.6,63.7,91.8,98.0,Healthy,Low,Optimal Conditions
Potato,7.39,24.46,179.28,27.33,5.58,102.8,55.4,60.1,8.2,High Risk,High,Rainfall Deviation
Potato,9.64,97.65,0.59,35.01,4.78,27.9,70.4,32.2,16.7,High Risk,High,Rainfall Deviation
Potato,5.06,20.96,5.61,29.85,6.93,35.5,18.9,63.2,5.0,High Risk,High,Temperature Deviation
Potato,15.34,48.44,33.41,14.05,4.63,88.8,65.1,49.2,72.2,At Risk,Moderate,Humidity Deviation
Potato,21.88,57.91,53.12,14.61,6.2,63.7,21.8,51.7,97.5,Healthy,Low,Optimal Conditions
Potato,22.37,79.67,51.27,15.35,5.16,28.0,11.1,107.5,98.0,Healthy,Low,Optimal Conditions
Potato,23.96,68.85,59.38,16.66,6.82,117.9,69.6,50.1,98.0,Healthy,Low,Optimal Conditions
Potato,17.61,68.94,97.81,15.84,6.57,53.3,64.7,105.6,98.0,Healthy,Low,Optimal Conditions
Potato,25.28,43.6,43.64,27.33,6.15,81.7,17.2,82.5,70.8,At Risk,Moderate,Humidity Deviation
Potato,19.32,72.58,89.11,15.28,6.18,37.9,37.7,19.5,98.0,Healthy,Low,Optimal Conditions
Potato,23.77,94.27,67.96,22.7,5.06,24.8,54.3,28.9,78.6,Healthy,Low,Humidity Deviation
Potato,20.08,78.07,54.09,15.03,4.54,95.6,54.1,100.2,98.0,Healthy,Low,Optimal Conditions
Potato,12.01,59.75,39.78,17.99,6.65,76.2,27.1,113.1,78.6,Healthy,Low,Temperature Deviation
Potato,28.32,52.34,41.0,14.4,6.34,126.5,28.5,24.0,67.2,At Risk,Moderate,Temperature Deviation
Potato,21.26,67.37,77.46,16.16,5.52,140.0,33.8,117.7,98.0,Healthy,Low,Optimal Conditions
Potato,16.89,75.02,85.12,17.17,5.36,131.7,19.6,18.2,98.0,Healthy,Low,Optimal Conditions
Potato,22.38,73.46,71.81,8.84,4.65,60.5,46.8,87.1,98.0,Healthy,Low,Optimal Conditions
Potato,11.73,56.19,33.08,17.1,4.92,133.0,35.6,50.1,68.6,At Risk,Moderate,Temperature Deviation
Potato,34.14,12.03,233.1,50.66,5.8,21.4,51.4,25.4,5.0,High Risk,High,Temperature Deviation
Potato,26.99,87.16,28.61,31.05,5.06,74.9,19.2,78.3,62.3,At Risk,Moderate,Rainfall Deviation
Potato,18.83,76.54,50.48,16.97,5.93,138.3,57.2,20.8,98.0,Healthy,Low,Optimal Conditions
Potato,23.07,76.82,67.29,14.27,5.72,136.1,86.0,118.3,98.0,Healthy,Low,Optimal Conditions
Potato,7.14,12.56,158.52,55.97,5.12,128.5,82.8,60.6,5.0,High Risk,High,Temperature Deviation
Potato,21.81,66.74,89.75,7.46,5.85,81.0,18.0,53.1,98.0,Healthy,Low,Optimal Conditions
Potato,19.72,76.86,63.51,16.47,4.96,100.8,83.2,49.0,98.0,Healthy,Low,Optimal Conditions
Potato,5.44,89.73,229.68,55.49,4.96,47.0,62.9,64.2,5.0,High Risk,High,Rainfall Deviation
Potato,26.34,55.45,65.08,16.27,4.84,111.1,84.4,78.1,85.2,Healthy,Low,Temperature Deviation
Potato,28.14,88.03,96.36,31.8,6.7,110.0,53.0,63.5,71.4,At Risk,Moderate,Temperature Deviation
Potato,18.45,75.48,72.69,18.23,4.87,81.0,61.8,69.3,98.0,Healthy,Low,Optimal Conditions
Potato,33.13,24.51,3.73,55.09,5.04,68.6,88.5,31.6,5.0,High Risk,High,Temperature Deviation
Potato,25.42,93.44,108.37,18.7,5.08,61.1,15.7,49.8,70.8,At Risk,Moderate,Humidity Deviation
Potato,29.73,50.39,67.16,31.56,4.86,68.5,84.7,35.5,65.5,At Risk,Moderate,Temperature Deviation
Potato,3.08,96.58,2.34,36.72,6.2,75.6,45.0,104.8,5.0,High Risk,High,Temperature Deviation
Potato,23.06,77.04,75.32,12.35,5.4,139.3,18.9,77.0,98.0,Healthy,Low,Optimal Conditions
Potato,29.33,55.72,60.52,17.93,5.5,126.7,52.0,106.0,73.5,At Risk,Moderate,Temperature Deviation
Potato,23.91,54.22,48.04,17.04,6.25,33.6,76.3,94.9,91.7,Healthy,Low,Humidity Deviation
Potato,21.75,73.37,87.41,7.83,4.89,48.4,39.3,98.3,98.0,Healthy,Low,Optimal Conditions
Potato,21.17,86.07,57.58,25.48,5.47,79.8,46.4,15.9,90.9,Healthy,Low,Humidity Deviation
Potato,20.7,71.4,87.49,15.06,5.19,50.7,47.1,92.0,98.0,Healthy,Low,Optimal Conditions
Potato,23.59,70.86,65.32,15.4,4.61,78.1,48.9,32.0,98.0,Healthy,Low,Optimal Conditions
Potato,34.29,20.9,193.93,35.31,5.88,95.3,48.5,101.9,5.0,High Risk,High,Temperature Deviation
Potato,25.73,96.25,4.9,32.83,6.54,121.5,26.5,89.6,37.1,High Risk,High,Rainfall Deviation
Potato,14.05,78.48,25.36,30.75,5.5,83.4,19.8,71.7,75.9,Healthy,Low,Rainfall Deviation
Potato,18.4,95.05,92.17,26.78,4.8,111.5,45.2,104.8,77.4,Healthy,Low,Humidity Deviation
Potato,14.34,50.84,27.6,20.29,5.39,86.1,66.5,86.9,67.5,At Risk,Moderate,Rainfall Deviation
Potato,25.56,80.15,102.23,24.93,6.63,84.3,36.9,95.8,92.7,Healthy,Low,Temperature Deviation
Potato,23.13,61.43,91.77,6.37,4.64,63.6,86.5,118.3,98.0,Healthy,Low,Optimal Conditions
Potato,17.19,67.06,66.85,16.39,5.61,113.6,69.9,75.7,98.0,Healthy,Low,Optimal Conditions
Potato,25.97,13.28,212.29,57.49,5.75,126.7,46.3,44.1,5.0,High Risk,High,Rainfall Deviation
Potato,9.76,96.18,0.26,40.72,6.2,75.9,19.7,21.2,10.5,High Risk,High,Rainfall Deviation
Potato,32.11,13.26,240.69,25.62,5.1,71.7,36.6,107.8,5.0,High Risk,High,Rainfall Deviation
Potato,9.81,49.24,128.43,30.17,4.7,119.6,46.1,105.9,54.0,At Risk,Moderate,Temperature Deviation
Potato,22.58,63.19,66.69,5.43,4.81,73.5,75.5,96.2,98.0,Healthy,Low,Optimal Conditions
Potato,17.21,67.79,94.16,6.37,5.86,30.7,47.6,28.3,98.0,Healthy,Low,Optimal Conditions
Potato,17.53,65.11,63.81,14.68,4.64,29.7,25.1,106.6,98.0,Healthy,Low,Optimal Conditions
Potato,12.17,59.2,33.51,20.83,4.71,51.4,20.1,38.5,74.1,At Risk,Moderate,Temperature Deviation
Potato,23.63,65.57,72.19,18.48,6.19,94.2,66.4,102.0,98.0,Healthy,Low,Optimal Conditions
Potato,5.87,20.62,5.41,50.45,4.54,38.2,29.6,96.2,5.0,High Risk,High,Temperature Deviation
Potato,17.5,67.17,50.46,16.43,5.9,128.1,12.5,43.5,98.0,Healthy,Low,Optimal Conditions
Potato,15.92,38.76,31.23,19.44,5.19,89.5,14.7,30.7,61.1,At Risk,Moderate,Humidity Deviation
Potato,26.67,57.35,82.56,27.0,5.72,57.2,22.9,79.2,86.1,Healthy,Low,Temperature Deviation
Potato,19.46,43.48,54.1,17.7,6.34,132.9,17.4,47.1,80.2,Healthy,Low,Humidity Deviation
Potato,15.14,92.91,60.84,24.78,5.73,113.9,49.5,26.7,77.6,Healthy,Low,Humidity Deviation
Potato,23.59,64.27,90.8,8.7,5.58,98.6,22.7,92.4,98.0,Healthy,Low,Optimal Conditions
Potato,13.38,45.19,29.26,25.02,4.62,50.1,38.3,92.6,58.5,At Risk,Moderate,Humidity Deviation
Potato,13.36,46.16,109.49,29.79,6.41,121.6,82.7,110.8,70.4,At Risk,Moderate,Humidity Deviation
Potato,19.65,60.01,75.32,18.86,5.0,96.8,61.6,31.8,98.0,Healthy,Low,Optimal Conditions
Potato,19.7,63.76,79.25,12.27,5.8,36.1,51.4,20.2,98.0,Healthy,Low,Optimal Conditions
Potato,3.67,90.1,190.67,32.42,5.84,77.8,50.1,41.0,8.6,High Risk,High,Temperature Deviation
Potato,13.6,93.92,92.44,21.5,5.38,58.5,29.8,57.9,70.7,At Risk,Moderate,Humidity Deviation
Potato,15.74,78.9,43.39,28.7,4.65,47.3,30.8,55.6,94.5,Healthy,Low,Optimal Conditions
Potato,35.08,97.45,4.45,36.44,4.68,126.3,24.0,81.2,5.0,High Risk,High,Temperature Deviation
Potato,21.37,88.71,72.64,29.72,5.96,132.1,37.7,86.1,86.9,Healthy,Low,Humidity Deviation
Potato,20.95,62.59,50.1,18.97,5.89,131.2,36.7,49.4,98.0,Healthy,Low,Optimal Conditions
Potato,21.65,71.32,96.27,5.38,6.27,59.6,24.4,68.6,98.0,Healthy,Low,Optimal Conditions
Potato,15.66,50.22,33.78,25.51,6.95,24.7,55.4,92.2,75.7,Healthy,Low,Humidity Deviation
Potato,17.8,61.21,54.7,14.85,5.76,23.6,87.6,83.9,98.0,Healthy,Low,Optimal Conditions
Potato,22.0,53.11,47.11,24.18,6.84,32.9,17.9,104.5,89.7,Healthy,Low,Humidity Deviation
Potato,27.66,96.57,63.21,15.18,4.92,28.2,81.8,36.0,60.5,At Risk,Moderate,Humidity Deviation
Potato,18.29,66.09,83.4,19.31,5.32,68.9,71.7,60.4,98.0,Healthy,Low,Optimal Conditions
Potato,30.51,88.32,1.78,38.43,5.85,65.6,38.8,63.7,22.6,High Risk,High,Rainfall Deviation
Potato,17.44,71.13,92.14,7.29,4.58,49.6,88.4,102.0,98.0,Healthy,Low,Optimal Conditions
Potato,15.35,79.25,103.87,30.71,5.79,82.7,58.0,43.2,96.2,Healthy,Low,Optimal Conditions
Potato,20.43,78.84,82.13,10.0,4.53,137.8,49.4,113.5,98.0,Healthy,Low,Optimal Conditions
Potato,27.8,91.02,29.14,16.52,4.99,35.5,28.7,82.4,53.7,At Risk,Moderate,Humidity Deviation
Potato,14.33,82.19,69.71,11.07,6.48,103.9,30.9,91.6,90.9,Healthy,Low,Temperature Deviation
Potato,10.82,84.36,74.73,31.97,6.8,113.3,75.0,75.2,75.3,Healthy,Low,Temperature Deviation
Potato,21.42,74.26,99.27,13.12,5.18,102.0,88.4,33.6,98.0,Healthy,Low,Optimal Conditions
Potato,20.34,63.4,51.11,10.05,6.66,25.2,44.3,95.0,98.0,Healthy,Low,Optimal Conditions
Potato,11.03,89.34,6.43,43.68,5.34,59.8,81.8,62.6,25.1,High Risk,High,Rainfall Deviation
Potato,16.32,67.29,92.48,16.41,5.05,69.6,25.7,115.2,98.0,Healthy,Low,Optimal Conditions
Potato,22.3,84.89,51.64,13.06,6.79,131.4,64.7,16.9,92.7,Healthy,Low,Humidity Deviation
Potato,16.37,84.14,59.79,25.82,4.86,36.8,67.3,60.3,93.8,Healthy,Low,Humidity Deviation
Potato,7.94,11.88,6.83,57.03,6.71,23.9,70.1,83.8,5.0,High Risk,High,Rainfall Deviation
Potato,10.43,54.42,95.61,19.16,5.32,54.4,80.6,32.0,73.8,At Risk,Moderate,Temperature Deviation
Potato,20.57,66.87,71.08,17.1,6.76,114.9,28.8,117.9,98.0,Healthy,Low,Optimal Conditions
Potato,17.35,69.99,86.26,6.25,6.09,123.0,30.9,87.8,98.0,Healthy,Low,Optimal Conditions
Potato,19.31,65.62,81.22,10.41,6.58,135.5,84.8,32.1,98.0,Healthy,Low,Optimal Conditions
Potato,19.51,74.58,98.87,16.75,5.95,23.2,76.0,33.6,98.0,Healthy,Low,Optimal Conditions
Potato,22.8,71.33,56.43,10.8,4.71,96.6,32.6,105.9,98.0,Healthy,Low,Optimal Conditions
Potato,19.96,61.27,63.78,15.15,6.34,49.1,50.3,100.8,98.0,Healthy,Low,Optimal Conditions
Potato,17.07,68.64,80.03,5.11,5.37,92.9,86.2,57.9,98.0,Healthy,Low,Optimal Conditions
Potato,20.27,65.72,60.74,13.86,6.79,120.2,24.6,95.4,98.0,Healthy,Low,Optimal Conditions
Potato,18.33,78.4,95.55,7.53,4.66,55.2,56.5,107.1,98.0,Healthy,Low,Optimal Conditions
Potato,19.32,65.43,50.75,16.83,6.53,46.5,22.1,30.2,98.0,Healthy,Low,Optimal Conditions
Potato,13.74,88.19,49.77,10.28,6.75,85.5,79.5,107.7,79.7,Healthy,Low,Humidity Deviation
Potato,20.06,68.32,72.47,18.43,6.47,35.2,58.8,119.6,98.0,Healthy,Low,Optimal Conditions
Potato,17.76,90.06,90.13,20.14,5.7,41.3,80.1,70.2,84.9,Healthy,Low,Humidity Deviation
Potato,29.41,17.65,239.69,56.64,4.96,101.8,84.0,71.6,5.0,High Risk,High,Rainfall Deviation
Potato,8.44,21.77,216.98,59.83,6.87,91.8,21.0,42.2,5.0,High Risk,High,Rainfall Deviation
Potato,22.99,63.41,60.99,10.24,6.82,80.5,61.7,55.7,98.0,Healthy,Low,Optimal Conditions
Potato,17.78,76.05,94.67,12.4,5.39,116.9,63.8,19.3,98.0,Healthy,Low,Optimal Conditions
Potato,21.46,71.47,98.9,17.99,4.65,107.1,36.9,86.6,98.0,Healthy,Low,Optimal Conditions
Potato,25.52,42.29,31.8,31.46,4.85,60.9,35.5,22.8,59.9,At Risk,Moderate,Humidity Deviation
Potato,16.36,65.85,93.33,10.09,4.81,97.5,89.7,39.4,98.0,Healthy,Low,Optimal Conditions
Potato,23.77,63.58,75.56,8.59,6.83,137.8,75.2,48.1,98.0,Healthy,Low,Optimal Conditions
Potato,17.94,77.82,95.73,11.28,6.14,39.9,44.8,81.3,98.0,Healthy,Low,Optimal Conditions
Potato,18.86,60.02,90.21,18.34,6.92,106.3,53.9,43.3,98.0,Healthy,Low,Optimal Conditions
Potato,5.53,19.46,2.2,25.89,5.05,103.0,26.1,20.7,5.0,High Risk,High,Temperature Deviation
Potato,18.94,85.54,115.61,11.1,5.78,77.8,70.1,44.6,85.4,Healthy,Low,Humidity Deviation
Potato,23.41,71.43,55.23,7.9,7.0,43.5,58.8,59.1,98.0,Healthy,Low,Optimal Conditions
Potato,31.07,97.41,9.32,48.1,6.95,134.2,41.7,79.7,5.0,High Risk,High,Rainfall Deviation
Potato,28.93,23.38,7.23,41.87,6.94,121.5,46.4,96.4,10.1,High Risk,High,Humidity Deviation
Potato,20.5,61.49,67.4,8.39,6.3,78.8,70.1,69.1,98.0,Healthy,Low,Optimal Conditions
Potato,21.88,76.66,95.18,13.58,6.38,110.2,22.5,32.2,98.0,Healthy,Low,Optimal Conditions
Potato,18.56,69.47,99.89,11.46,6.32,103.2,26.4,21.1,98.0,Healthy,Low,Optimal Conditions
Potato,23.54,44.19,73.41,15.92,5.92,133.6,33.9,47.1,81.0,Healthy,Low,Humidity Deviation
Potato,26.82,56.69,111.16,14.09,5.22,42.1,63.9,87.1,80.3,Healthy,Low,Temperature Deviation
Potato,17.8,50.52,41.56,31.57,6.68,58.0,34.4,25.9,82.7,Healthy,Low,Humidity Deviation
Potato,9.79,97.17,220.09,41.88,6.23,49.1,52.8,86.9,5.0,High Risk,High,Rainfall Deviation
Potato,22.9,77.39,73.53,19.59,4.69,20.4,40.5,78.1,98.0,Healthy,Low,Optimal Conditions
Potato,24.75,98.0,84.89,16.38,5.33,20.4,13.7,47.7,70.0,At Risk,Moderate,Humidity Deviation
Potato,16.94,63.08,91.78,15.25,5.71,129.1,12.4,51.2,98.0,Healthy,Low,Optimal Conditions
Potato,28.17,10.99,9.46,47.63,6.22,50.6,58.0,86.9,6.0,High Risk,High,Humidity Deviation
Potato,26.65,84.24,48.42,23.43,5.78,66.6,46.6,118.9,81.9,Healthy,Low,Temperature Deviation
Potato,25.72,49.43,95.24,19.61,5.17,104.0,20.1,20.6,80.4,Healthy,Low,Humidity Deviation
Potato,28.84,51.28,50.21,20.71,5.99,50.1,23.1,56.8,70.2,At Risk,Moderate,Temperature Deviation
Potato,20.21,76.79,55.95,6.69,4.7,121.7,16.5,118.3,98.0,Healthy,Low,Optimal Conditions
Potato,18.63,61.83,79.28,13.79,5.73,57.3,39.5,48.7,98.0,Healthy,Low,Optimal Conditions
Potato,18.73,73.51,64.79,10.26,5.59,20.5,49.4,41.9,98.0,Healthy,Low,Optimal Conditions
Potato,23.29,66.45,71.3,17.41,4.92,122.0,29.3,76.8,98.0,Healthy,Low,Optimal Conditions
Potato,10.63,82.63,52.87,19.38,4.68,127.2,58.9,27.1,77.3,Healthy,Low,Temperature Deviation
Potato,15.15,52.86,31.95,14.82,4.67,109.6,50.6,40.0,75.8,Healthy,Low,Rainfall Deviation
Potato,22.28,69.25,129.77,16.44,5.85,58.0,72.0,112.7,88.1,Healthy,Low,Rainfall Deviation
Potato,22.44,69.97,69.83,19.08,5.78,76.1,63.8,42.4,98.0,Healthy,Low,Optimal Conditions
Potato,23.46,73.57,91.33,9.07,5.86,136.6,35.5,31.9,98.0,Healthy,Low,Optimal Conditions
Potato,16.01,46.51,30.56,14.78,5.97,72.3,85.9,52.5,70.2,At Risk,Moderate,Humidity Deviation
Potato,20.72,49.82,76.97,31.0,6.29,108.0,84.7,37.0,87.8,Healthy,Low,Humidity Deviation
Potato,7.25,11.72,6.2,54.67,6.05,41.5,26.9,15.7,5.0,High Risk,High,Rainfall Deviation
Potato,21.97,51.68,61.73,21.65,6.96,109.7,56.1,104.3,90.0,Healthy,Low,Humidity Deviation
Potato,16.12,73.8,54.92,6.73,6.36,52.5,60.3,111.3,98.0,Healthy,Low,Optimal Conditions
Potato,17.74,62.13,56.52,5.93,4.72,71.8,35.7,89.2,98.0,Healthy,Low,Optimal Conditions
Potato,35.1,11.38,234.25,42.79,5.6,40.9,24.0,80.7,5.0,High Risk,High,Temperature Deviation
Potato,16.45,78.4,70.25,13.87,6.71,68.3,75.7,111.0,98.0,Healthy,Low,Optimal Conditions
Potato,23.14,62.4,63.76,17.12,6.75,102.1,18.4,69.9,98.0,Healthy,Low,Optimal Conditions
Potato,17.95,75.36,37.56,20.61,5.66,82.6,86.2,78.4,91.3,Healthy,Low,Rainfall Deviation
Potato,13.77,45.13,65.94,11.77,4.61,53.7,87.7,73.0,74.3,At Risk,Moderate,Humidity Deviation
Potato,17.06,78.4,68.12,9.6,6.64,92.5,23.5,59.3,98.0,Healthy,Low,Optimal Conditions
Potato,27.42,97.79,179.55,36.88,6.74,71.1,73.2,39.8,25.0,High Risk,High,Rainfall Deviation
Potato,2.88,22.7,8.77,43.32,4.62,139.7,69.6,103.0,5.0,High Risk,High,Temperature Deviation
Potato,16.84,70.3,88.61,14.57,6.08,110.9,28.2,84.5,98.0,Healthy,Low,Optimal Conditions
Potato,16.56,64.04,89.7,18.44,5.21,42.8,12.1,114.5,98.0,Healthy,Low,Optimal Conditions
Potato,26.02,58.29,45.5,12.36,6.46,33.5,67.9,55.5,86.7,Healthy,Low,Temperature Deviation
Potato,22.5,71.59,61.79,18.42,4.61,44.2,70.2,89.5,98.0,Healthy,Low,Optimal Conditions
Potato,16.5,77.16,65.68,7.94,5.79,129.2,13.5,95.4,98.0,Healthy,Low,Optimal Conditions
Potato,14.24,76.31,90.28,25.62,4.69,58.2,19.3,114.7,93.8,Healthy,Low,Temperature Deviation
Potato,21.71,71.43,55.38,13.42,6.15,125.8,15.6,46.0,98.0,Healthy,Low,Optimal Conditions
